1772555590821,1026.293
1772555591003,1026.2437
1772555591181,1026.2715
1772555591359,1026.3269
1772555591538,1026.2217
1772555591716,1026.5598
1772555591892,1026.5249
1772555592070,1026.2747
1772555592248,1026.2703
1772555592435,1026.6072
1772555592604,1026.5356
1772555592788,1026.3618
1772555592961,1026.3464
1772555593138,1026.6038
1772555593316,1026.4783
1772555593496,1026.6106
1772555593672,1026.5757
1772555593850,1026.5466
1772555594030,1026.5962
1772555594206,1026.5415
1772555594390,1026.5916
1772555594563,1026.5408
1772555594766,1026.6108
1772555594918,1026.5432
1772555595096,1026.2627
1772555595274,1026.5032
1772555595452,1026.3506
1772555595629,1026.606
1772555595809,1026.5579
1772555595985,1026.5779
1772555596163,1026.5884
1772555596342,1026.5332
1772555596519,1026.6389
1772555596697,1026.6384
1772555596875,1026.4727
1772555597053,1026.6724
1772555597230,1026.6533
1772555597408,1026.2168
1772555597589,1026.6316
1772555597764,1026.6069
1772555597942,1026.6155
1772555598124,1026.6118
1772555598300,1026.6196
1772555598478,1026.6304
1772555598655,1026.5928
1772555598831,1026.513
1772555599011,1026.3416
1772555599189,1026.5859
1772555599366,1026.7068
1772555599543,1026.5952
1772555599721,1026.5681
1772555599905,1026.5823
1772555600077,1026.605
1772555600256,1026.5051
1772555600437,1026.6299
1772555600612,1026.6453
1772555600789,1026.5283
1772555600967,1026.2617
1772555601147,1026.5908
1772555601323,1026.7051
1772555601499,1026.5215
1772555601678,1026.47
1772555601856,1026.5317
1772555602034,1026.5005
1772555602211,1026.2786
1772555602391,1026.6201
1772555602570,1026.6306
1772555602747,1026.5764
1772555602925,1026.6628
1772555603102,1026.4541
1772555603282,1026.6646
1772555603460,1026.4004
1772555603637,1026.6003
1772555603813,1026.5393
1772555603991,1026.509
1772555604172,1026.5503
1772555604349,1026.623
1772555604529,1026.594
1772555604702,1026.5747
1772555604884,1026.4299
1772555605060,1026.5676
1772555605239,1026.4338
1772555605414,1026.5352
1772555605596,1026.6047
1772555605772,1026.625
1772555605950,1026.5737
1772555606129,1026.5942
1772555606306,1026.563
1772555606484,1026.6147
1772555606660,1026.6511
1772555606838,1026.5725
1772555607017,1026.8518
1772555607196,1026.7
1772555607372,1026.6594
1772555607549,1026.3706
1772555607728,1026.5369
1772555607907,1026.675
1772555608085,1026.7249
1772555608264,1026.5254
1772555608440,1026.6626
1772555608618,1026.498
1772555608796,1026.6848
1772555608974,1026.5688
1772555609155,1026.5144
1772555609330,1026.5745
1772555609508,1026.5803
1772555609685,1026.5396
1772555609862,1026.4373
1772555610041,1026.6094
1772555610218,1026.5898
1772555610396,1026.8616
1772555610575,1026.6284
1772555610753,1026.6357
1772555610932,1026.49
1772555611108,1026.5386
1772555611286,1026.529
1772555611465,1026.4331
1772555611645,1026.4438
1772555611820,1026.5359
1772555611998,1026.6819
1772555612177,1026.5356
1772555612353,1026.6968
1772555612532,1026.4456
1772555612711,1026.5447
1772555612887,1026.6343
1772555613065,1026.5842
1772555613244,1026.5425
1772555613421,1026.562
1772555613600,1026.5889
1772555613778,1026.5198
1772555613957,1026.7598
1772555614133,1026.4624
1772555614313,1026.5181
1772555614490,1026.3525
1772555614666,1026.4546
1772555614849,1026.5435
1772555615023,1026.5413
1772555615201,1026.5322
1772555615379,1026.5383
1772555615558,1026.7317
1772555615735,1026.471
1772555615913,1026.4685
1772555616090,1026.4414
1772555616268,1026.7512
1772555616449,1026.4766
1772555616624,1026.5303
1772555616802,1026.4565
1772555616980,1026.5356
1772555617159,1026.4688
1772555617337,1026.5654
1772555617513,1026.5481
1772555617693,1026.4138
1772555617869,1026.6096
1772555618048,1026.4297
1772555618229,1026.5386
1772555618402,1026.4199
1772555618580,1026.4761
1772555618759,1026.5486
1772555618937,1026.5566
1772555619114,1026.4392
1772555619292,1026.6794
1772555619471,1026.3821
1772555619648,1026.4524
1772555619830,1026.4897
1772555620005,1026.5708
1772555620184,1026.523
1772555620360,1026.5586
1772555620539,1026.6074
1772555620716,1026.5776
1772555620894,1026.7881
1772555621078,1026.3872
1772555621251,1026.4629
1772555621427,1026.3386
