1772555263129,1025.8269
1772555263298,1025.6863
1772555263477,1025.9382
1772555263655,1026.0391
1772555263838,1026.0562
1772555264012,1025.9417
1772555264188,1026.043
1772555264366,1026.0298
1772555264547,1026.0159
1772555264723,1026.0579
1772555264902,1026.0654
1772555265081,1025.9863
1772555265255,1025.821
1772555265434,1025.9202
1772555265611,1026.0005
1772555265791,1025.8284
1772555265972,1026.0972
1772555266147,1026.032
1772555266326,1026.0894
1772555266503,1026.0535
1772555266679,1026.0693
1772555266857,1026.0164
1772555267054,1026.073
1772555267213,1026.0278
1772555267391,1025.8027
1772555267569,1026.0735
1772555267746,1026.0259
1772555267924,1026.0427
1772555268102,1026.0654
1772555268280,1026.0181
1772555268459,1026.116
1772555268641,1026.0632
1772555268817,1026.0012
1772555268993,1025.96
1772555269170,1026.1721
1772555269348,1025.8335
1772555269525,1025.7769
1772555269702,1026.0745
1772555269882,1025.7639
1772555270060,1026.041
1772555270238,1026.0642
1772555270416,1025.9626
1772555270595,1026.0537
1772555270772,1026.0645
1772555270949,1025.957
1772555271126,1026.1765
1772555271304,1026.1648
1772555271490,1026.0444
1772555271660,1026.1226
1772555271839,1025.9893
1772555272015,1026.0981
1772555272192,1026.2251
1772555272397,1026.0757
1772555272552,1026.0637
1772555272728,1026.2104
1772555272906,1026.1494
1772555273085,1026.2168
1772555273261,1026.133
1772555273438,1026.311
1772555273618,1026.1868
1772555273793,1026.2253
1772555273973,1026.2192
1772555274152,1026.0637
1772555274329,1026.2537
1772555274508,1026.0117
1772555274689,1026.3018
1772555274865,1026.2485
1772555275041,1026.2644
1772555275218,1026.2693
1772555275398,1026.2908
1772555275574,1026.2051
1772555275753,1026.0681
1772555275936,1026.3293
1772555276110,1026.2996
1772555276286,1026.2661
1772555276469,1026.2747
1772555276644,1026.3779
1772555276819,1026.2542
1772555277000,1026.249
1772555277177,1026.2063
1772555277356,1026.3608
1772555277535,1026.3208
1772555277710,1026.2593
1772555277891,1026.1875
1772555278066,1026.3025
1772555278245,1026.2771
1772555278421,1026.178
1772555278598,1026.3513
1772555278778,1026.3555
1772555278953,1026.2935
1772555279134,1026.1594
1772555279310,1026.3069
1772555279490,1026.4158
1772555279667,1026.334
1772555279844,1026.3943
1772555280037,1026.3125
1772555280200,1026.3667
1772555280382,1026.291
1772555280557,1026.3557
1772555280739,1026.2566
1772555280918,1026.0955
1772555281092,1026.3948
1772555281295,1026.5085
1772555281448,1026.4636
1772555281626,1026.3765
1772555281802,1026.4185
1772555281979,1026.4954
1772555282160,1026.4233
1772555282336,1026.273
1772555282515,1026.3286
1772555282692,1026.4468
1772555282873,1026.4294
1772555283049,1026.3323
1772555283226,1026.3572
1772555283403,1026.5032
1772555283580,1026.4607
1772555283759,1026.533
1772555283939,1026.5029
1772555284113,1026.4485
1772555284292,1026.5222
1772555284472,1026.4629
1772555284655,1026.471
1772555284825,1026.553
1772555285011,1026.5315
1772555285184,1026.2456
1772555285363,1026.6094
1772555285537,1026.5415
1772555285718,1026.5723
1772555285895,1026.5251
1772555286073,1026.508
1772555286250,1026.5808
1772555286431,1026.4741
1772555286607,1026.2397
1772555286785,1026.5454
1772555286962,1026.3506
1772555287146,1026.5405
1772555287319,1026.4663
1772555287495,1026.519
1772555287673,1026.4045
1772555287851,1026.4026
1772555288029,1026.5789
1772555288208,1026.5095
1772555288384,1026.6555
1772555288565,1026.5771
1772555288741,1026.3914
1772555288918,1026.5581
1772555289096,1026.6018
1772555289276,1026.5239
1772555289452,1026.6182
1772555289630,1026.3372
1772555289806,1026.2998
1772555289985,1026.2827
1772555290167,1026.2505
1772555290342,1026.572
1772555290520,1026.5056
1772555290703,1026.2595
1772555290881,1026.2366
1772555291060,1026.4634
1772555291231,1026.4165
1772555291411,1026.5
1772555291587,1026.4465
1772555291765,1026.5308
1772555291946,1026.5222
1772555292125,1026.5364
1772555292300,1026.5344
1772555292477,1026.5044
1772555292657,1026.489
1772555292835,1026.5518
1772555293012,1026.478
1772555293186,1026.5242
1772555293366,1026.2693
1772555293544,1026.5559
1772555293726,1026.4841
1772555293900,1026.4868
1772555294079,1026.4099
1772555294259,1026.4277
1772555294440,1026.4897
1772555294612,1026.3386
1772555294790,1026.447
1772555294968,1026.5313
1772555295148,1026.5022
1772555295323,1026.5132
1772555295505,1026.4207
1772555295681,1026.4678
